id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task1319-5b8118e31db04bc08399308f999cd452,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Greece,520,739,0.04140174388885498
task1319-503ecf1da139457e90380d61ea708dd3,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Kazakhstan,487,739,0.12734711170196533
task1319-64712f1e649e4f2899a64c60320f1e93,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Latvia,475,739,0.05272883176803589
task1319-203bb31dbf2c4411ba6ebda8ab0f5576,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Senegal,604,739,0.1153830885887146
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,909,739,0.1682552695274353
task1319-7c454d07010e4e8fbec9fd11f89b1776,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Sweden,738,739,0.10653263330459595
task1319-dde9417dde934a45b8fbc4a4ea0def4d,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Russia,463,739,0.38428473472595215
task1319-af762f906cb94594889d3135ceb6e93c,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",United States drugs,030,739,0.33600109815597534
task1319-7c454d07010e4e8fbec9fd11f89b1776,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Sweden,731,739,0.04389071464538574
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,915,739,0.4391726851463318
task1319-0ed6a5b1c85740c495d97b1dd183a516,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Spain,847,739,0.054245948791503906
task1319-b418439058f941cb98153d0e55d25171,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Denmark,577,739,0.033914387226104736
task1319-5a4cbca98da14e5b84b7e078f25d4c4a,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Georgia,486,739,0.7811788320541382
task1319-5b8118e31db04bc08399308f999cd452,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Greece,521,739,0.14020437002182007
task1319-449f90de884444ad8f137f89d10d020f,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Honduras,742,739,0.14841264486312866
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,908,739,0.03059142827987671
task1319-c56a7cc593524731853d5909c557b6d6,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",New Zealand,943,739,0.19116753339767456
task1319-dff885daf3d74966b5875d722a39836b,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Turkey,869,739,0.030099689960479736
task1319-8543aa555a9e4d2aabba0c0c65fe5cc1,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Iceland,569,739,0.14763212203979492
task1319-b255b4100f254fb4b10f0b7397ecef84,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Netherlands,878,739,0.03368169069290161
task1319-dc5720ccc2f14958981b7a8924fad5e2,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Hungary,599,739,0.23280882835388184
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,904,739,0.07958751916885376
task1319-08b2929bb7d84694a16ec54afe1a1123,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",South Africa,601,739,0.17042535543441772
task1319-7c454d07010e4e8fbec9fd11f89b1776,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Sweden,730,739,0.060728490352630615
task1319-935ca5c85e94444c9f4c80687d77356e,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",El Salvador,741,739,0.11018437147140503
task1319-418b6e519f014cbc8c9d798f27a176f0,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Bahrain,608,739,0.3403652310371399
task1319-bc5d6be726f143ddb50769d53b336b68,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Venezuela,759,739,0.07710063457489014
task1319-95c675dbcda4427c80b300819816df95,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Ecuador,786,739,0.08106106519699097
task1319-dde9417dde934a45b8fbc4a4ea0def4d,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Russia,465,739,0.04686969518661499
task1319-91719a44b3444922ab5aeadab18bafb5,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Saudi Arabia,628,739,0.06073915958404541
task1319-c78f2ed13de94432a86d9ce4f0a5c661,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Moldova,484,739,0.030705690383911133
task1319-fb8edbc238ba49e88d8676c7924e51a6,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Morocco,611,739,0.10995328426361084
task1319-7c454d07010e4e8fbec9fd11f89b1776,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Sweden,735,739,0.16043764352798462
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,906,739,0.1068682074546814
task1319-b418439058f941cb98153d0e55d25171,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Denmark,573,739,0.042757391929626465
task1319-5b9c0efedff248bb9dcf6cf9a0cc77bd,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Chile,780,739,0.13459765911102295
task1319-956830a4d26d466e8d223240c8aa2e0a,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Ivory Coast,618,739,0.09218770265579224
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,907,739,0.109000563621521
task1319-7c454d07010e4e8fbec9fd11f89b1776,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Sweden,734,739,0.05358761548995972
task1319-5687693fc69b403bac494218899e3b4a,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Cuba,850,739,0.28294724225997925
task1319-dde9417dde934a45b8fbc4a4ea0def4d,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Russia,469,739,0.09850013256072998
task1319-3931c19f1090470a89b7b5ae4d62fb1a,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Kosovo,390,739,0.46021193265914917
task1319-8a9ac4af610749a687ad184e2c281f9d,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Iran,626,739,0.053870975971221924
task1319-af762f906cb94594889d3135ceb6e93c,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",United States drugs,036,739,0.055353522300720215
task1319-d66b337b937c470b9619ac98c93866c6,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Malaysia,955,739,0.054135143756866455
task1319-5aa8b87b08cb4b1b8f76eced18214bde,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Canada,754,739,0.07848173379898071
task1319-a9ff6faf7b8c485688d645a104b3efe2,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Serbia,860,739,0.03364008665084839
task1319-af762f906cb94594889d3135ceb6e93c,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",United States drugs,032,739,0.04583817720413208
task1319-e5445e593d494785b886b5cbbddb0c99,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Austria,917,739,0.19952577352523804
task1319-dde9417dde934a45b8fbc4a4ea0def4d,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Russia,466,739,0.13363397121429443
task1319-c56a7cc593524731853d5909c557b6d6,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",New Zealand,946,739,0.3895614743232727
task1319-b660512b89fe45a99f48b7e16ac45e24,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Brazil,790,739,0.34205400943756104
task1319-0008e2a7f0784dedbdb34d388cdbaa76,task1319_country_by_barcode_prefix,Misc.,"In this task, you are given a country name and you need to return the barcode prefix of the given country. A barcode prefix is a 3-digit number at the begining of all the barcodes on products from a company or country. Some countries have ranges of barcode prefixes such as, 730 - 739; in such a case, a number from within that range will be considered as a valid output.",Paraguay,784,739,0.09804701805114746
