id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task1711-556d326708204bd69400edeb0a90c65c,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Great Loss,first and ten on the 40yrd line a we review the plan we approach the symbol to all a the battle cry be say in the head we begin to brawl a the crowd be instill with awe we hit then growl be hear a we scowl the buffalo a we with spear in hand we make them hear moan and groan a we push throgh there defense's we go through like a mac truck to a picket fence the whistle sound we move ten yard but we frown we could do good than that clock at ten to go let's do it again then go home we arrive at the linethe cry of battle sound the crowd hold tight we fight the clock sound but the play be not dead tho instead the whistle sound we lay in the frost of the crisp autuam day we look at a unemaginable fright we lose the ball be no where in sight,the great loss be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.8938588500022888
task1711-b6986a7cb14d4d20ac1a6dfbae96bc36,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",My Rodeo,the morning i wake up early get a shower and wash. grab a bite to eat think about my rodeo on the way there i can smell the sweet sent of horse goat and cow hope for the best when i look around i see cowboys left and right their thinking there the best not at my rodeo you can see the fear in their eye when they pull those chootes wait for your new best freind to come run through the gate i get a big black one his name be twenty-one i wait till the flank be tie and the people be watch close becuase when that door swing open they will think of me the most i shake my head quickly wait for the door i can see the fear in his eye a i start to spur i hear that sweet busser ring i hope it good enough the crowd start to cheer and say,my rodeo be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8998221755027771
task1711-60fe23be162740479df64e94fae98789,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",My fuzz ball,a i sleep she lay on my chest feel her soft fur be the best listen to her gentle vibration soothes me look into her little innocent gold-ish green eye cool me people never compare if you be aware animal always make you feel well rainy cold sunny no matter the weather they're their and care,my fuzz ball be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8664299249649048
task1711-f399f6c8b1e5441da1e01d940b6edb9c,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",That Kid,that kid be a strong kid that kid be a small kid that kid be a good kid that kid be james,that kid be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he be a shit kid he,0.8938608169555664
task1711-4ee6437ad5fd43f9adc161b6d3e750f0,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Bow Wow,the bulldogs face be full of pride the blood hound like to run and hide the chihuahua make a little bark the dalmation count all it spot the whippet race down the lot the sheep dog hair hang down the slot the pointer point to the cot the poodle curl curl a lot bow wow wow bow,bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wow bow wo,0.8725790977478027
task1711-d09179fc81694367bbebd9fd30a975f4,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Up and down,up down round and roud thats what make the world go round,up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and down up and,0.8763927817344666
task1711-5c42ef4c0f534840b336fbc1044418e1,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Math Test,aahhh the bell just rang it's time for math instead i think i should take a bath pruney hand be good than this this be anything but bliss pick up your pencil turn over your test it's time to go get some rest the day be over the test be do let's go home and have some fun,math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard math test be hard,0.9248578548431396
task1711-c95bfb36472a4a68b58b32bbb66eef5a,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",MY POEMS,one time i find a book and i take a look a man say i want that hook give me that book i give the man that book i take a look that's all i do good bye mr,i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem i write poem,0.9216849207878113
task1711-85ab021bb20b4c4f8cf0eb7ac68eb8a5,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",apes fun,ape swing on a vine happy meeting new banana to eat indelight,ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape be fun ape,0.8922812938690186
task1711-215dddd317494080bd4387cb6d1f61b0,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",PearsI,i eat a pear at midnight i eat the stem at one i eat the skin at noon i think i have some more oops i'm all do,pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear be a tree pear,0.8951446413993835
task1711-43316e8791284a75b35d4cb1f2852b82,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Devil's Harvest,i plant a seed in the middle of my garden water it with my problem it grow with all it could drain my strength into a jar of weakness bring me down so low till there be nothing unknown thy help me sacrifice my need for my want blind me from it thought indeed i couldna't see until it ripen for harvest others call it betrayal i say a the devila's harvesta,the devil be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.894868791103363
task1711-add072db95f44138b635098aefde5fb7,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",My baby cousin,he be funny he be fast he have barely any hair he be strong he be wild he love to play with thing that's my baby cousin,my baby cousin be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,0.862720251083374
task1711-83fbc89476284d409981b941966d64a9,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Dublin,dublin be the place to go under the bridge so long and large be an nice place to stay and no worry for nobody else,dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin be a city dublin,0.8879789113998413
task1711-7fae52c1a1d94791b75bf2083952bc89,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Colorful Magic,red night blue frog yellow apple colorful magic,i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i see a rainbow i,0.8982925415039062
task1711-6fd1c2e0d7884e80aac6774dc94f3175,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Twisted Up Day,one day my mommy say go to bed i do n't so i have to wear 5 boes and that night i have frog in my toe,i wake up one morning and i look out the window i see a twig i look at it and i think i'm gonna get a twig i look at the tree and i think i'm gonna get a twig i look at the tree and i think i'm gonna get a twig i look at the tree and i think i'm gonna get a twig i look at the tree and i think i'm gonna get a ,0.8683112859725952
task1711-fb9bb369e88747c98172ecf92685d195,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Falling Under,the ocean fall over me feel like i'm in the sea just want to let go but i'm try to say no maybe i will be miss but i do n't think so and so there i let go i lose my hold now im fall under,fall under the rain fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun fall under the sun,0.9229725003242493
task1711-453f0857e1384b58b08ab45913ecab92,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Bad Day!!!,when i wake up this morning i find myself on the floor i go to the kitchen and saw a giant cookie i go to the door and slip out i find myself again on the floor i say whats wrong with me i wait for my mind answer but it say nothing when i get to school i fell in the trash i say will someone help me but it fell like no one heard me i ask myself why be i have a bad day it wasnt till 4th period till i relized i have no shoe after school i go home when i get there i forget my lucky charm shoe now i relized why i have a bad day,bad day i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a shit i be a ,0.8766677379608154
task1711-c0bf39e60a4e4d3ca6c9a6c73557d383,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Matt and Pat,matt sit on a fat cat pat sit on rat hat matt and pat both sat on a bat pat turn into a fat cat matt turn into a cat hat and be both stick on a mat,matt and pat be a couple they be very nice they be very sweet they be very nice they be very nice they be very nice they be very nice they be very nice,0.9025483727455139
task1711-3b2acec205c44ea5aaee0f522736bf84,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Dolphin Sunrise,stand on the beach wait for the sun a the sun be creep slowly slowly up behind the sea splash one two three i turn around to see what make the noise when i see them three shiloetted dolphin infront of the blood-red sun,dolphin be be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin be a swan dolphin,0.8732114434242249
task1711-5bc35fb48c0f4fe9b4b3eec9a9bf2a5f,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Plastic,you be stick in a bottle with no place to run burn it with a torch like melt the sun stick in your great fear life,plastic be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be a thing that be not good it be,0.8642970323562622
task1711-c7a4252f872a4a4fbb38cc59ada37171,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Dog name Lucy,my dog name lucy be a little rasco she go here she go there she go everywhere she chew on everything and eat what she want she practicly own the house that little dog she's funny she's cute she's fute she's my little puppy and i love her so,i have a dog name lucy she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuahua she be a chihuah,0.9231519103050232
task1711-cf8bf974a7f141b9897872272559be20,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",SHOE!!!,my life be a shoe it have grip on the bottom and it smooth on the top it help me get to where i need to go they keep safe from danger i love shoe shoe be my world,shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be a shoe shoe be ,0.8597764372825623
task1711-8f49ce8edd8941a5b1a934e22402fda2,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Dog Who Does Tricks,i know a dog who do trick he do his trick on brick he jump up and down even when he be in town he can sit but only for a little bit because then he start to run and have lot of fun,i have a dog that do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do trick i do,0.9240142107009888
task1711-67bf70bb9b5c4fb39fb46e4505a76fed,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Honesty,honesty be tell the truth admit your lie and do on to others a you want them to do to you be trustworthy all way help act with integrity satisfies your tasty for be complete be honest be a good way to be it help every one include you and me,honesty be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard to find it be a thing that be hard,0.8686262965202332
task1711-e4e5f49b2d3240ca8672def3bb33ff79,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",My Dog Willie,hide behind a curtain of gold he be dumb a a rock but very bold he's deaf so he does'nt come when call our groomer once almost shave him bald i love my puppy my big old friend i dread the day his life come to an end,my dog willie be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sassy little dog he be a sa,0.9007821083068848
task1711-0c2e780dc9824dbdba43658db94dd50a,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Amal,amal be a donkey and she's lose her key bye-bye,amal be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8929277658462524
task1711-fb2cce7d60bf4470bbadda4b914a3d7d,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Pillow Troubles,i love it when you lay on me and fall asleep i hate it when you leave i start to weep i wish i could change day to night lot of people would agree that im right by now i bet your thinking who be i well i'm a pillow and thats no suprise i would like to tell my owner please lay your head on me. and maybe just maybe you'll stay here we'll see,pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft pillow be so soft,0.9137506484985352
task1711-52e985ea3cbf4f508877b60d80ae1f48,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Rapid Tail,rapid tail strong like an iron bar big enough to snap a car i never realize what it like until it hit me like a bike bang i moan and i groan it hurt so bad my dog masiah,i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger i be a tiger,0.8631744980812073
task1711-e59fa6aa0cce434bb415fe5ffd56f0e3,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",mets,my entire team stink,i love the mets they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be so cool they be,0.8860675692558289
task1711-603b717fedcd4eb8b151929d1b154448,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Unbrakeable,unbrakeable unbrakeable i see you you see me find out we could be act you dont care now that be stick together we'll never make it to the end i think we be unbrakeable unbrakeable cause i think you be the one untill you take my heart but i be blind could'nt see from the start your out there hang and i find out be unbrakeable you can try to make it it's about be stable all about love i think we be unbrakeable unbrakeable unbrakeable i think you be the one the one my best friend we did'nt last till the end please dont pretend if you dont tell me you love me and i wont unbrakeable unbrakeable,i be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8908519148826599
task1711-af1619eebca7479da940dea0e93b9d40,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",2 Friends,friends- friend be always there for the others they be there when you call friend be always there when you fall'cuz friend be friend it's like a bag of res that come in two,2 friend be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8643812537193298
task1711-070a06403dbc49a78d1b304be2db9e51,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Far out,spaceship spaceship your big and bright fall from the sky sleep at night wake up in the night the morning wait for tonight shoot high in the sky as bright a the star kid wake up in the middle of the night see shoot light in shape of night plane and car watch them tonight and the them wish upon a star,far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out far out,0.8850457668304443
task1711-26e1f3a9d95e473684361b1a9714c078,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",**ReSsE pIeCeS**,resse piece be the bomb when come to my resse piece you good be go when i put it on my tongue i go yum yum they melt in my mouth like ice cream melt on a hot summer day their good then skittle and big then nerd they taste like peanut butter the whole jar when i eat my reese piece it feel like im on top of a twix that's all in the mix when i put one in my mouth i go woah woah but thats what i love about my reese piece,i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sexy girl i be a sex,0.8936148881912231
task1711-dc1dd67ce12c429aa33856ceee932f60,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Cherry Pie,i wake up in the night and smelt a smell in the sky it smell like a baked cherry pie it look so good i could n't hold back then my mother get up and give me a wack this pie be for your brother but if you go back to bed i'll bake another,cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie be a sweet treat cherry pie,0.9071206450462341
task1711-8cf2d714c7ab4641876a5dcdcc58b3c8,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Snake in a cake,there a snake in the cake it burst in thirst for some healthy tea instead it have to pea,snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in a cake snake in ,0.9151977300643921
task1711-9ac9090f71b8469c90ca143d04300aa4,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",After my Nap,when i awake after my nap i find a cat in my cap i find a kitten in my mitten i find a llama in my pajama i find a raccoon sit on my spoon i find a stork on my fork and a mouse in my house yikes i think i be go back to sleep,after my nap i wake up i look at the sky i see a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion eat a lion,0.9261558055877686
task1711-b9cc353a7dbf41a58d8e59957c1106fc,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Scruffy,alaways nap play catch never snap play fetch an extreme exterminator an even well hunter like a terminator he capture everthing,scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a scruffy scruffy be a,0.879418671131134
task1711-8c212edbbf4b4eabb10dbac430b950b7,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",SCHOOL ALARM RINGS,i sit on my bed then i roll over to my alarm clock for school dig a-dig-dig wash my face bush my hair wash up ride my car to school,i wake up one morning and my school alarm ring i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be a scream i look around and there be ,0.877672553062439
